"Nro_SIISA"	"NroRemito"	"FechaRemito"	"Botiquines"	"CodMedicamentoOL"	"Medicamento"	"UnidadesMinimas"	"LoteFabricacion"	"fechavencimiento"	"GTIN"
"50740352180232"	"0352-00449575"	15/9/2015 10:12:51	8	"RIMA763"	"SULFAMETOXAZOL/TRIMETOPRIMA COMPRIMIDOS"	70	"BB2E"	31/5/2019 00:00:00	"07790375003739"
"50740352180232"	"0352-00449575"	15/9/2015 10:12:51	8	"RIMB017"	"ERITROMICINA COMPRIMIDOS"	120	"93489"	31/3/2017 00:00:00	"07795332004552"
"50740352180232"	"0352-00449575"	15/9/2015 10:12:51	8	"RIMB017"	"ERITROMICINA COMPRIMIDOS"	200	"93489"	31/3/2017 00:00:00	"07795332004552"
"50740352180232"	"0352-00449575"	15/9/2015 10:12:51	8	"RIMB027"	"IBUPROFENO FRASCOS X 90 ML"	72	"IB469"	31/5/2017 00:00:00	"07798021293084"
"50740352180232"	"0352-00449575"	15/9/2015 10:12:51	8	"RIMB027"	"IBUPROFENO FRASCOS X 90 ML"	120	"IB468"	31/5/2017 00:00:00	"07798021293084"
"50740352180232"	"0352-00449575"	15/9/2015 10:12:51	8	"RIMB032"	"MEBENDAZOL FRASCOS X 30 ML"	24	"HK036"	31/3/2017 00:00:00	"07798021292261"
"50740352180232"	"0352-00449575"	15/9/2015 10:12:51	8	"RIMB032"	"MEBENDAZOL FRASCOS X 30 ML"	40	"HK035"	31/3/2017 00:00:00	"07798021292261"
"50740352180232"	"0352-00449575"	15/9/2015 10:12:51	8	"RIMB044"	"NORFLOXACINA COMPRIMIDOS"	168	"L7506"	30/4/2017 00:00:00	"07795360007204"
"50740352180232"	"0352-00449575"	15/9/2015 10:12:51	8	"RIMB103"	"AMOXICILINA + ACIDO CLAVULANICO COMPRIMIDOS"	84	"D5079"	30/4/2017 00:00:00	"07798052712059"
"50740352180232"	"0352-00449575"	15/9/2015 10:12:51	8	"RIMB103"	"AMOXICILINA + ACIDO CLAVULANICO COMPRIMIDOS"	140	"D5079"	30/4/2017 00:00:00	"07798052712059"
"50740352180232"	"0352-00449575"	15/9/2015 10:12:51	8	"RIMB757"	"PENICILINA BENZATINICA AMPOLLA"	6	"33876"	31/3/2018 00:00:00	"07795332010164"
"50740352180232"	"0352-00449575"	15/9/2015 10:12:51	8	"RIMB757"	"PENICILINA BENZATINICA AMPOLLA"	10	"33876"	31/3/2018 00:00:00	"07795332010164"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RGGA001"	"ACIDO VALPROICO FRASCOS X 120 ML"	12	"A19X"	31/7/2016 00:00:00	"07790375002930"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RGGA018"	"ERITROMICINA FRASCOS X 100ML"	12	"93470"	30/9/2016 00:00:00	"07795332006020"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RGGA018"	"ERITROMICINA FRASCOS X 100ML"	20	"93470"	30/9/2016 00:00:00	"07795332006020"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RGGA022"	"GLIBENCLAMIDA COMPRIMIDOS"	720	"064"	31/1/2018 00:00:00	"07798030232173"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RGGA022"	"GLIBENCLAMIDA COMPRIMIDOS"	1200	"064"	31/1/2018 00:00:00	"07798030232173"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RGGA059"	"ASPIRINA COMPRIMIDOS"	1440	"055"	30/9/2016 00:00:00	"07798032934655"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RGGA059"	"ASPIRINA COMPRIMIDOS"	2400	"055"	30/9/2016 00:00:00	"07798032934655"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RHMB025"	"HIERRO (S. FERROSO) + A. FÓLICO COMPRIMIDOS"	720	"HN117"	31/1/2017 00:00:00	"07798021292292"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RHMB025"	"HIERRO (S. FERROSO) + A. FÓLICO COMPRIMIDOS"	1200	"HN117"	31/1/2017 00:00:00	"07798021292292"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RI6A033"	"MEBENDAZOL COMPRIMIDOS"	432	"17181114"	30/11/2016 00:00:00	"07798154682762"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RI6A033"	"MEBENDAZOL COMPRIMIDOS"	720	"17181114"	30/11/2016 00:00:00	"07798154682762"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RI6A046"	"PARACETAMOL COMPRIMIDOS"	240	"19391114"	30/11/2016 00:00:00	"07798154682816"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RI6A046"	"PARACETAMOL COMPRIMIDOS"	400	"19391114"	30/11/2016 00:00:00	"07798154682816"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA004"	"AMOXICILINA COMPRIMIDOS"	630	"A5517"	30/6/2017 00:00:00	"07795360006610"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA004"	"AMOXICILINA COMPRIMIDOS"	1050	"A5517"	30/6/2017 00:00:00	"07795360006610"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA010"	"COTRIMOXAZOL (TMP - SMX) FRASCOS X 100ML"	12	"SG006"	31/3/2017 00:00:00	"07798021293046"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA010"	"COTRIMOXAZOL (TMP - SMX) FRASCOS X 100ML"	20	"SG006"	31/3/2017 00:00:00	"07798021293046"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA012"	"DIFENHIDRAMINA FRASCOS X 120 ML"	18	"514"	30/6/2017 00:00:00	"07798032934662"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA012"	"DIFENHIDRAMINA FRASCOS X 120 ML"	30	"514"	30/6/2017 00:00:00	"07798032934662"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA013"	"DIFENHIDRAMINA COMPRIMIDOS"	360	"X7508"	30/4/2017 00:00:00	"07795360003626"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA013"	"DIFENHIDRAMINA COMPRIMIDOS"	600	"X7508"	30/4/2017 00:00:00	"07795360003626"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA014"	"DIGOXINA COMPRIMIDOS"	180	"H9501"	30/4/2017 00:00:00	"07795360006948"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA014"	"DIGOXINA COMPRIMIDOS"	300	"H9501"	30/4/2017 00:00:00	"07795360006948"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA015"	"ENALAPRIL COMPRIMIDOS"	4320	"735R"	30/4/2017 00:00:00	"07798032934617"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA015"	"ENALAPRIL COMPRIMIDOS"	7200	"735R"	30/4/2017 00:00:00	"07798032934617"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA024"	"HIERRO (S. FERROSO) FRASCOS"	48	"7M503"	30/4/2017 00:00:00	"07795360007334"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA024"	"HIERRO (S. FERROSO) FRASCOS"	80	"7M503"	30/4/2017 00:00:00	"07795360007334"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA028"	"IBUPROFENO COMPRIMIDOS"	2880	"358"	31/5/2018 00:00:00	"07798032934938"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA028"	"IBUPROFENO COMPRIMIDOS"	4800	"358"	31/5/2018 00:00:00	"07798032934938"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA034"	"BETAMETASONA GOTAS"	18	"L9508"	30/6/2017 00:00:00	"07795360003558"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA034"	"BETAMETASONA GOTAS"	30	"L9508"	30/6/2017 00:00:00	"07795360003558"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA037"	"METRONIDAZOL FRASCOS X 120 ML"	6	"MF119"	30/4/2017 00:00:00	"07798021292278"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA037"	"METRONIDAZOL FRASCOS X 120 ML"	10	"MF119"	30/4/2017 00:00:00	"07798021292278"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA038"	"METRONIDAZOL OVULOS"	96	"MS036"	31/3/2017 00:00:00	"07798021292315"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA038"	"METRONIDAZOL OVULOS"	160	"MS036"	31/3/2017 00:00:00	"07798021292315"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA039"	"METRONIDAZOL COMPRIMIDOS"	90	"50216"	31/3/2018 00:00:00	"07798050063672"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA039"	"METRONIDAZOL COMPRIMIDOS"	150	"50216"	31/3/2018 00:00:00	"07798050063672"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA042"	"NISTATINA COMPRIMIDOS VAGINALES"	84	"NB091"	31/3/2017 00:00:00	"07798021293077"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA042"	"NISTATINA COMPRIMIDOS VAGINALES"	140	"NB091"	31/3/2017 00:00:00	"07798021293077"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA043"	"NISTATINA FRASCOS X 24 ML"	12	"50217"	30/4/2017 00:00:00	"07798050063689"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA043"	"NISTATINA FRASCOS X 24 ML"	20	"50217"	30/4/2017 00:00:00	"07798050063689"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA045"	"PARACETAMOL FRASCOS X 20 ML"	48	"4576"	30/6/2017 00:00:00	"07791939000591"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA045"	"PARACETAMOL FRASCOS X 20 ML"	80	"4576"	30/6/2017 00:00:00	"07791939000591"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA048"	"POLIVITAMINICO FRASCOS GOT X 20 ML"	72	"V6504"	30/4/2017 00:00:00	"07795360003619"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA048"	"POLIVITAMINICO FRASCOS GOT X 20 ML"	120	"V6504"	30/4/2017 00:00:00	"07795360003619"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA049"	"RANITIDINA COMPRIMIDOS"	1620	"376"	31/3/2017 00:00:00	"07798032934921"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA049"	"RANITIDINA COMPRIMIDOS"	2700	"376"	31/3/2017 00:00:00	"07798032934921"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA052"	"BUDESONIDE AEROSOL BRONQUIAL"	18	"0070J006"	31/3/2017 00:00:00	"08436035566716"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA052"	"BUDESONIDE AEROSOL BRONQUIAL"	30	"0070J006"	31/3/2017 00:00:00	"08436035566716"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA054"	"METFORMINA COMPRIMIDOS"	720	"080"	31/7/2017 00:00:00	"07798032934914"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA054"	"METFORMINA COMPRIMIDOS"	1200	"080"	31/7/2017 00:00:00	"07798032934914"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA057"	"ERITROMICINA FRASCO X 5 ML"	12	"AN1215"	31/1/2017 00:00:00	"07798097891481"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA057"	"ERITROMICINA FRASCO X 5 ML"	20	"AN1215"	31/1/2017 00:00:00	"07798097891481"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA062"	"SALBUTAMOL AEROSOL BRONQUIAL"	30	"0008J042"	30/4/2018 00:00:00	"08436035566723"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA062"	"SALBUTAMOL AEROSOL BRONQUIAL"	50	"0008J042"	30/4/2018 00:00:00	"08436035566723"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA096"	"AMOXICILINA FRASCOS X 120 ML"	144	"03A104"	30/6/2017 00:00:00	"07795332010171"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA096"	"AMOXICILINA FRASCOS X 120 ML"	240	"03A103"	30/6/2017 00:00:00	"07795332010171"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA763"	"SULFAMETOXAZOL/TRIMETOPRIMA COMPRIMIDOS"	84	"BB2E"	31/5/2019 00:00:00	"07790375003739"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMA763"	"SULFAMETOXAZOL/TRIMETOPRIMA COMPRIMIDOS"	140	"BB2E"	31/5/2019 00:00:00	"07790375003739"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMB017"	"ERITROMICINA COMPRIMIDOS"	240	"93489"	31/3/2017 00:00:00	"07795332004552"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMB017"	"ERITROMICINA COMPRIMIDOS"	400	"93489"	31/3/2017 00:00:00	"07795332004552"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMB027"	"IBUPROFENO FRASCOS X 90 ML"	144	"IB468"	31/5/2017 00:00:00	"07798021293084"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMB027"	"IBUPROFENO FRASCOS X 90 ML"	240	"IB468"	31/5/2017 00:00:00	"07798021293084"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMB032"	"MEBENDAZOL FRASCOS X 30 ML"	48	"HK035"	31/3/2017 00:00:00	"07798021292261"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMB032"	"MEBENDAZOL FRASCOS X 30 ML"	80	"HK035"	31/3/2017 00:00:00	"07798021292261"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMB103"	"AMOXICILINA + ACIDO CLAVULANICO COMPRIMIDOS"	168	"D5079"	30/4/2017 00:00:00	"07798052712059"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMB103"	"AMOXICILINA + ACIDO CLAVULANICO COMPRIMIDOS"	280	"D5079"	30/4/2017 00:00:00	"07798052712059"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMB757"	"PENICILINA BENZATINICA AMPOLLA"	12	"33876"	31/3/2018 00:00:00	"07795332010164"
"50740352180275"	"0352-00449829"	15/9/2015 10:12:51	16	"RIMC757"	"PENICILINA BENZATINICA AMPOLLA"	20	"D9504"	30/6/2017 00:00:00	"07795360007327"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RGGA001"	"ACIDO VALPROICO FRASCOS X 120 ML"	2	"A19X"	31/7/2016 00:00:00	"07790375002930"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RGGA018"	"ERITROMICINA FRASCOS X 100ML"	2	"93470"	30/9/2016 00:00:00	"07795332006020"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RGGA022"	"GLIBENCLAMIDA COMPRIMIDOS"	120	"064"	31/1/2018 00:00:00	"07798030232173"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RGGA059"	"ASPIRINA COMPRIMIDOS"	240	"055"	30/9/2016 00:00:00	"07798032934655"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RHMB025"	"HIERRO (S. FERROSO) + A. FÓLICO COMPRIMIDOS"	120	"HN117"	31/1/2017 00:00:00	"07798021292292"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RI6A033"	"MEBENDAZOL COMPRIMIDOS"	72	"17121114"	30/11/2016 00:00:00	"07798154682762"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RI6A046"	"PARACETAMOL COMPRIMIDOS"	40	"19401114"	30/11/2016 00:00:00	"07798154682816"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA002"	"AMIODARONA COMPRIMIDOS"	180	"D5504"	30/6/2017 00:00:00	"07795360003589"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA004"	"AMOXICILINA COMPRIMIDOS"	105	"A5518"	30/6/2017 00:00:00	"07795360006610"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA010"	"COTRIMOXAZOL (TMP - SMX) FRASCOS X 100ML"	2	"SG006"	31/3/2017 00:00:00	"07798021293046"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA012"	"DIFENHIDRAMINA FRASCOS X 120 ML"	3	"515"	30/6/2017 00:00:00	"07798032934662"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA013"	"DIFENHIDRAMINA COMPRIMIDOS"	60	"X7508"	30/4/2017 00:00:00	"07795360003626"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA014"	"DIGOXINA COMPRIMIDOS"	30	"H9501"	30/4/2017 00:00:00	"07795360006948"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA015"	"ENALAPRIL COMPRIMIDOS"	720	"730R"	30/4/2017 00:00:00	"07798032934617"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA024"	"HIERRO (S. FERROSO) FRASCOS"	8	"7M503"	30/4/2017 00:00:00	"07795360007334"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA028"	"IBUPROFENO COMPRIMIDOS"	480	"365"	31/5/2018 00:00:00	"07798032934938"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA034"	"BETAMETASONA GOTAS"	3	"L9508"	30/6/2017 00:00:00	"07795360003558"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA035"	"MEPREDNISONA (PREDNISONA) COMPRIMIDOS"	64	"LL135"	30/4/2017 00:00:00	"07796363000223"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA037"	"METRONIDAZOL FRASCOS X 120 ML"	1	"MF119"	30/4/2017 00:00:00	"07798021292278"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA038"	"METRONIDAZOL OVULOS"	16	"MS036"	31/3/2017 00:00:00	"07798021292315"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA039"	"METRONIDAZOL COMPRIMIDOS"	15	"50216"	31/3/2018 00:00:00	"07798050063672"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA042"	"NISTATINA COMPRIMIDOS VAGINALES"	14	"NB091"	31/3/2017 00:00:00	"07798021293077"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA043"	"NISTATINA FRASCOS X 24 ML"	2	"50217"	30/4/2017 00:00:00	"07798050063689"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA045"	"PARACETAMOL FRASCOS X 20 ML"	8	"4576"	30/6/2017 00:00:00	"07791939000591"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA048"	"POLIVITAMINICO FRASCOS GOT X 20 ML"	12	"V6505"	30/4/2017 00:00:00	"07795360003619"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA049"	"RANITIDINA COMPRIMIDOS"	270	"376"	31/3/2017 00:00:00	"07798032934921"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA052"	"BUDESONIDE AEROSOL BRONQUIAL"	3	"0070J006"	31/3/2017 00:00:00	"08436035566716"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA054"	"METFORMINA COMPRIMIDOS"	120	"080"	31/7/2017 00:00:00	"07798032934914"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA057"	"ERITROMICINA FRASCO X 5 ML"	2	"AN0115"	31/1/2017 00:00:00	"07798097891481"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA062"	"SALBUTAMOL AEROSOL BRONQUIAL"	5	"0008J042"	30/4/2018 00:00:00	"08436035566723"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA096"	"AMOXICILINA FRASCOS X 120 ML"	24	"03A108"	30/6/2017 00:00:00	"07795332010171"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMA763"	"SULFAMETOXAZOL/TRIMETOPRIMA COMPRIMIDOS"	14	"BB2E"	31/5/2019 00:00:00	"07790375003739"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMB017"	"ERITROMICINA COMPRIMIDOS"	40	"93489"	31/3/2017 00:00:00	"07795332004552"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMB027"	"IBUPROFENO FRASCOS X 90 ML"	24	"IB469"	31/5/2017 00:00:00	"07798021293084"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMB032"	"MEBENDAZOL FRASCOS X 30 ML"	8	"HK036"	31/3/2017 00:00:00	"07798021292261"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMB103"	"AMOXICILINA + ACIDO CLAVULANICO COMPRIMIDOS"	28	"D5079"	30/4/2017 00:00:00	"07798052712059"
"50740352180280"	"0352-00449202"	15/9/2015 10:12:51	2	"RIMB757"	"PENICILINA BENZATINICA AMPOLLA"	2	"33876"	31/3/2018 00:00:00	"07795332010164"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RGGA018"	"ERITROMICINA FRASCOS X 100ML"	8	"93470"	30/9/2016 00:00:00	"07795332006020"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RGGA022"	"GLIBENCLAMIDA COMPRIMIDOS"	480	"064"	31/1/2018 00:00:00	"07798030232173"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RGGA059"	"ASPIRINA COMPRIMIDOS"	960	"055"	30/9/2016 00:00:00	"07798032934655"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RHMB025"	"HIERRO (S. FERROSO) + A. FÓLICO COMPRIMIDOS"	480	"HN117"	31/1/2017 00:00:00	"07798021292292"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RI6A033"	"MEBENDAZOL COMPRIMIDOS"	288	"17181114"	30/11/2016 00:00:00	"07798154682762"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RI6A046"	"PARACETAMOL COMPRIMIDOS"	160	"19391114"	30/11/2016 00:00:00	"07798154682816"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA004"	"AMOXICILINA COMPRIMIDOS"	420	"A5517"	30/6/2017 00:00:00	"07795360006610"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA010"	"COTRIMOXAZOL (TMP - SMX) FRASCOS X 100ML"	8	"SG006"	31/3/2017 00:00:00	"07798021293046"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA012"	"DIFENHIDRAMINA FRASCOS X 120 ML"	12	"514"	30/6/2017 00:00:00	"07798032934662"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA013"	"DIFENHIDRAMINA COMPRIMIDOS"	240	"X7508"	30/4/2017 00:00:00	"07795360003626"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA014"	"DIGOXINA COMPRIMIDOS"	120	"H9501"	30/4/2017 00:00:00	"07795360006948"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA015"	"ENALAPRIL COMPRIMIDOS"	2880	"735R"	30/4/2017 00:00:00	"07798032934617"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA024"	"HIERRO (S. FERROSO) FRASCOS"	32	"7M503"	30/4/2017 00:00:00	"07795360007334"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA028"	"IBUPROFENO COMPRIMIDOS"	1920	"358"	31/5/2018 00:00:00	"07798032934938"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA034"	"BETAMETASONA GOTAS"	12	"L9508"	30/6/2017 00:00:00	"07795360003558"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA037"	"METRONIDAZOL FRASCOS X 120 ML"	4	"MF119"	30/4/2017 00:00:00	"07798021292278"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA038"	"METRONIDAZOL OVULOS"	64	"MS036"	31/3/2017 00:00:00	"07798021292315"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA039"	"METRONIDAZOL COMPRIMIDOS"	60	"50216"	31/3/2018 00:00:00	"07798050063672"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA042"	"NISTATINA COMPRIMIDOS VAGINALES"	56	"NB091"	31/3/2017 00:00:00	"07798021293077"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA043"	"NISTATINA FRASCOS X 24 ML"	8	"50217"	30/4/2017 00:00:00	"07798050063689"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA045"	"PARACETAMOL FRASCOS X 20 ML"	32	"4576"	30/6/2017 00:00:00	"07791939000591"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA048"	"POLIVITAMINICO FRASCOS GOT X 20 ML"	48	"V6504"	30/4/2017 00:00:00	"07795360003619"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA049"	"RANITIDINA COMPRIMIDOS"	1080	"376"	31/3/2017 00:00:00	"07798032934921"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA052"	"BUDESONIDE AEROSOL BRONQUIAL"	12	"0070J006"	31/3/2017 00:00:00	"08436035566716"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA054"	"METFORMINA COMPRIMIDOS"	480	"080"	31/7/2017 00:00:00	"07798032934914"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA057"	"ERITROMICINA FRASCO X 5 ML"	8	"AN1215"	31/1/2017 00:00:00	"07798097891481"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA062"	"SALBUTAMOL AEROSOL BRONQUIAL"	20	"0008J042"	30/4/2018 00:00:00	"08436035566723"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA096"	"AMOXICILINA FRASCOS X 120 ML"	96	"03A103"	30/6/2017 00:00:00	"07795332010171"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMA763"	"SULFAMETOXAZOL/TRIMETOPRIMA COMPRIMIDOS"	56	"BB2E"	31/5/2019 00:00:00	"07790375003739"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMB017"	"ERITROMICINA COMPRIMIDOS"	160	"93489"	31/3/2017 00:00:00	"07795332004552"
"50740352180548"	"0352-00449869"	15/9/2015 10:12:51	4	"RIMB027"	"IBUPROFENO FRASCOS X 90 ML"	96	"IB468"	31/5/2017 00:00:00	"07798021293084"
